2016-4-29,2016,41,3,299.79,300.52,0,8.04,0.14,7.84,Severe (>50% Bleached),-6.15619,39.12228
2016-4-29,2016,44,3,299.79,300.52,0,8.04,0.14,7.84,Severe (>50% Bleached),-6.15619,39.12228
2016-4-29,2016,24,4.5,299.79,300.52,0,8.04,0.14,7.84,Severe (>50% Bleached),-6.15107,39.12663
2016-3-20,2016,41,10,300,299.71,0,1.02,1.11,0,Severe (>50% Bleached),-22.78652,43.33463
2016-3-20,2016,46,10,299.96,299.69,0,1.14,0.88,0,Severe (>50% Bleached),-22.73958,43.31625
2016-4-17,2016,4,9,298.61,299.69,0,9.97,0.29,3.56,Moderate (11-50% Bleached),-22.65238,43.27366
2016-3-17,2016,34,12,299.91,299.69,0,3.51,0.91,1.06,Severe (>50% Bleached),-22.6229,43.2573
2016-3-20,2016,40,9,299.94,299.7,0,4.8,0.96,1.32,Severe (>50% Bleached),-22.60613,43.25129
2016-3-21,2016,25,14,300.29,299.87,0,1.06,0.97,0,Severe (>50% Bleached),-22.55948,42.456
2016-3-18,2016,25,10,299.91,299.7,0,3.43,0.84,1.16,Severe (>50% Bleached),-22.53797,43.243
2016-3-18,2016,29,10,299.88,299.69,0,2.28,0.48,1.13,Severe (>50% Bleached),-22.52076,43.24406
2016-4-18,2016,38,6,298.62,299.69,0,5.13,-0.02,1.13,Severe (>50% Bleached),-22.52076,43.24406
2016-3-19,2016,33,10,299.92,299.73,0,2.51,-0.03,1.25,Severe (>50% Bleached),-22.46936,43.23638
2016-3-19,2016,24,11,299.93,299.75,0,3.61,1.17,1.27,Severe (>50% Bleached),-22.44588,43.23796
2016-3-21,2016,21,10,299.93,299.75,0,3.61,1.17,1.27,Severe (>50% Bleached),-22.44011,43.23909
2016-5-2,2016,1,1,262.15,298.375,0,0.64,-2.495,0,Mild (1-10% Bleached),-22.28751,113.81079
2016-5-2,2016,1,1,262.15,298.42,0,0.74,-2.65,0,Mild (1-10% Bleached),-22.20492,113.84399
2016-4-27,2016,3,1,262.15,298.475,0,0.515,-2.385,0,Moderate (11-50% Bleached),-22.132053,113.876341
2016-5-1,2016,2,1.5,262.15,298.485,0,0.2575,-2.3725,0,Mild (1-10% Bleached),-22.08061,113.89336
2016-5-1,2016,1,1.5,298.67,298.5,0,0,-2.32,0,Mild (1-10% Bleached),-22.05195,113.89831
2016-4-30,2016,1,1,262.15,298.55,0,0,-2.14333333333333,0,Mild (1-10% Bleached),-21.99948,113.91345
2016-4-30,2016,1,1,298.69,298.6,0,0,-1.13,0,Mild (1-10% Bleached),-21.95062,113.92059
2016-4-28,2016,0,1.5,262.15,298.636666666667,0,0,-1.21,0,Mild (1-10% Bleached),-21.929823,113.947386
2016-4-28,2016,1,1.5,298.71,298.67,0,0,-1.27,0,Mild (1-10% Bleached),-21.90879,113.96397
2016-4-30,2016,1,3,298.71,298.67,0,0,-1.27,0,Mild (1-10% Bleached),-21.90432,113.9684
2016-3-14,2016,31,1.5,262.15,298.7825,0,3.0475,0.5975,0,Severe (>50% Bleached),-21.18375,55.28596667
2016-3-10,2016,32,1.5,262.15,298.7825,0,3.0475,0.5975,0,Severe (>50% Bleached),-21.18118333,55.28595
2016-3-12,2016,10,1.5,300.02,298.82,0,1.69,0.41,0,Moderate (11-50% Bleached),-21.10286667,55.24145
2016-3-13,2016,16,1.5,300.02,298.82,0,1.69,0.41,0,Severe (>50% Bleached),-21.0964,55.23325
2016-3-17,2016,18,1,299.54,298.55,0,7.68,0.93,4.69,Moderate (11-50% Bleached),-20.51217,57.41544
2016-3-17,2016,51,1,299.54,298.55,0,7.68,0.93,4.69,Severe (>50% Bleached),-20.51066,57.4121
2016-3-13,2016,47,1,299.64,298.45,0,4.94,0.82,2.59,Severe (>50% Bleached),-20.41494,57.72723
2016-3-23,2016,17,1,262.15,298.743333333333,0,7.15333333333333,0.24,4.55666666666667,Moderate (11-50% Bleached),-20.08026,57.51082
2016-3-4,2016,10,1.5,299.87,298.46,0,7.78,1.24,3.97,Moderate (11-50% Bleached),-19.99747,57.67036
2016-3-18,2016,28,2,299.4,298.48,0,5.6,0.34,2.97,Severe (>50% Bleached),-19.98472,57.59736
2016-3-25,2016,42,3,299.15,298.45,0,6.54,-0.32,3.91,Severe (>50% Bleached),-19.97894,57.63264
2016-3-25,2016,36,3,299.15,298.45,0,6.54,-0.32,3.91,Severe (>50% Bleached),-19.97889,57.63111
2016-3-8,2016,8,15,300.99,299.86,0,4.83,-0.34,3.34,Moderate (11-50% Bleached),-18.10167,179.26333
2016-3-7,2016,3,15,300.99,299.86,0,4.83,-0.34,3.34,Moderate (11-50% Bleached),-18.08467,179.263
2016-3-9,2016,0,15,300.81,299.97,0,6.65,0.47,6.15,Mild (1-10% Bleached),-17.58183,178.98067
2016-3-9,2016,1,15,300.82,299.99,0,3.43,0.31,3.05,Mild (1-10% Bleached),-17.57167,178.98833
2016-3-14,2016,0,15,300.89,299.99,0,7.16,0.91,5.59,Mild (1-10% Bleached),-17.27817,178.462
2016-3-12,2016,1,12,301.03,300.2,0,1.65,0.07,1.44,Mild (1-10% Bleached),-17.17,178.229
2016-3-12,2016,8,15,300.82,299.99,0,4.06,0.97,3.69,Moderate (11-50% Bleached),-17.1365,178.525
2016-3-12,2016,3,12,300.93,300.03,0,7.17,0.87,5.76,Mild (1-10% Bleached),-17.13433,178.52017
2016-3-10,2016,0,15,300.93,300.03,0,3.04,0.09,2.6,No Bleaching,-17.11317,179.06367
2016-3-13,2016,1,15,300.92,300.05,0,6.86,1.07,6.33,Mild (1-10% Bleached),-17.06667,178.595
2016-3-11,2016,0,15,300.92,300.04,0,1.32,-0.07,1.17,No Bleaching,-17.01097,179.02518
2016-3-29,2016,22,1,302.55,301.51,0,4.37,0.82,2.8,Severe (>50% Bleached),-16.47949,123.04073
2016-3-29,2016,21,1,302.55,301.51,0,4.37,0.82,2.8,Severe (>50% Bleached),-16.47797,123.04456
2016-3-30,2016,16,2,302.13,301.51,0,4.37,1.06,2.8,Severe (>50% Bleached),-16.461496,123.030857
2016-3-31,2016,13,1,302.31,301.52,0,8.71,1.32,4.97,Severe (>50% Bleached),-16.429162,123.206166
2016-3-31,2016,13,1,302.13,301.44,0,8.06,1.16,5.19,Moderate (11-50% Bleached),-16.427489,123.088577
2016-5-20,2016,20,5,297.4,299.7,0,7.63,-3.83,1.81,Moderate (11-50% Bleached),-16.42445,49.84953333
2016-5-21,2016,5,5.5,262.15,301.872,0,14.72,-0.114,10.28,Moderate (11-50% Bleached),-14.247217,125.600317
2016-5-21,2016,35,5,299.03,301.84,0,15.69,0.05,11.26,Severe (>50% Bleached),-14.236944,125.599335
2016-5-22,2016,10,5.5,298.96,301.78,0,14.27,-0.44,10.05,Moderate (11-50% Bleached),-14.036089,125.800186
2016-5-25,2016,27,5.5,297.99,301.71,0,11.07,-0.2,4.75,Moderate (11-50% Bleached),-13.938467,126.433
2016-5-22,2016,11,5.5,299.36,301.79,0,15.15,-0.11,11.22,Moderate (11-50% Bleached),-13.9287,125.636267
2016-4-20,2016,38,5,301.2,301.25,0,2.95,0.46,2.63,Severe (>50% Bleached),-13.60505556,47.80494444
2016-4-20,2016,46,4,301.2,301.25,0,2.95,0.46,2.63,Severe (>50% Bleached),-13.60427778,47.81102778
2016-4-29,2016,46,3,299.79,300.52,0,8.04,0.14,7.84,Severe (>50% Bleached),-6.15107,39.12663
2016-4-29,2016,35,3,299.79,300.52,0,8.04,0.14,7.84,Severe (>50% Bleached),-6.15107,39.12663
2016-4-29,2016,50,4,299.79,300.52,0,8.04,0.14,7.84,Severe (>50% Bleached),-6.14592,39.13708
2016-4-29,2016,57,2,299.79,300.52,0,8.04,0.14,7.84,Severe (>50% Bleached),-6.14592,39.13708
2016-4-29,2016,57,3.5,299.79,300.52,0,8.04,0.14,7.84,Severe (>50% Bleached),-6.14592,39.13708
2016-4-29,2016,37,5.5,299.79,300.52,0,8.04,0.14,7.84,Severe (>50% Bleached),-6.14592,39.13708
2016-4-15,2016,26,5,300.44,300.55,0,7.8,0.87,7.57,Severe (>50% Bleached),-6.1176,39.1692
2016-4-16,2016,21,5,300.44,300.55,0,7.8,0.87,7.57,Severe (>50% Bleached),-6.1176,39.1692
2016-5-6,2016,13,3,302.01,302.06,0,9.55,0.59,2.7,Moderate (11-50% Bleached),-5.90131,110.40563
